#T[Ga]	 a[RE]		 obliq_E[deg]	 obliq_M[deg]	 inc_M[deg]
0.208	 58.950021	 22.745514	 6.780058	 5.170827 
0.209	 58.944084	 22.743051	 6.780863	 5.170957 
0.210	 58.938163	 22.740596	 6.781665	 5.171087 
0.211	 58.932260	 22.738149	 6.782466	 5.171217 
0.212	 58.926379	 22.735712	 6.783264	 5.171346 
0.213	 58.920521	 22.733285	 6.784060	 5.171475 
0.214	 58.914689	 22.730870	 6.784852	 5.171603 
0.215	 58.908887	 22.728467	 6.785641	 5.171731 
0.216	 58.903118	 22.726079	 6.786426	 5.171858 
0.217	 58.897384	 22.723705	 6.787206	 5.171984 
0.218	 58.891688	 22.721349	 6.787982	 5.172110 
0.219	 58.886035	 22.719011	 6.788753	 5.172234 
0.220	 58.880428	 22.716692	 6.789517	 5.172358 
0.221	 58.874871	 22.714395	 6.790275	 5.172481 
0.222	 58.869368	 22.712120	 6.791026	 5.172602 
0.223	 58.863923	 22.709870	 6.791770	 5.172722 
0.224	 58.858541	 22.707647	 6.792506	 5.172841 
0.225	 58.853226	 22.705452	 6.793232	 5.172959 
0.226	 58.847983	 22.703287	 6.793950	 5.173075 
0.227	 58.842817	 22.701154	 6.794657	 5.173189 
0.228	 58.837734	 22.699057	 6.795353	 5.173302 
0.229	 58.832739	 22.696996	 6.796038	 5.173413 
0.230	 58.827837	 22.694973	 6.796710	 5.173521 
0.231	 58.823033	 22.692992	 6.797370	 5.173628 
0.232	 58.818333	 22.691054	 6.798015	 5.173733 
0.233	 58.813741	 22.689161	 6.798646	 5.173835 
0.234	 58.809261	 22.687315	 6.799262	 5.173934 
0.235	 58.804898	 22.685517	 6.799862	 5.174032 
0.236	 58.800655	 22.683769	 6.800446	 5.174126 
0.237	 58.796534	 22.682072	 6.801013	 5.174218 
0.238	 58.792539	 22.680426	 6.801563	 5.174308 
0.239	 58.788670	 22.678833	 6.802097	 5.174394 
0.240	 58.784927	 22.677292	 6.802613	 5.174478 
0.241	 58.781310	 22.675804	 6.803112	 5.174559 
0.242	 58.777816	 22.674366	 6.803594	 5.174637 
0.243	 58.774443	 22.672978	 6.804060	 5.174713 
0.244	 58.771186	 22.671638	 6.804509	 5.174786 
0.245	 58.768040	 22.670344	 6.804944	 5.174856 
0.246	 58.765000	 22.669093	 6.805364	 5.174924 
0.247	 58.762058	 22.667884	 6.805771	 5.174990 
0.248	 58.759208	 22.666712	 6.806164	 5.175054 
0.249	 58.756440	 22.665574	 6.806547	 5.175116 
0.250	 58.753747	 22.664467	 6.806919	 5.175176 
0.251	 58.751118	 22.663386	 6.807282	 5.175234 
0.252	 58.748543	 22.662328	 6.807638	 5.175292 
0.253	 58.746014	 22.661289	 6.807988	 5.175348 
0.254	 58.743521	 22.660264	 6.808332	 5.175403 
0.255	 58.741056	 22.659252	 6.808672	 5.175458 
0.256	 58.738613	 22.658248	 6.809010	 5.175512 
0.257	 58.736183	 22.657250	 6.809345	 5.175566 
0.258	 58.733763	 22.656256	 6.809680	 5.175619 
0.259	 58.731347	 22.655264	 6.810013	 5.175672 
0.260	 58.728929	 22.654271	 6.810347	 5.175726 
0.261	 58.726506	 22.653276	 6.810682	 5.175779 
0.262	 58.724070	 22.652276	 6.811018	 5.175832 
0.263	 58.721616	 22.651269	 6.811357	 5.175886 
0.264	 58.719135	 22.650251	 6.811700	 5.175941 
0.265	 58.716617	 22.649218	 6.812047	 5.175996 
0.266	 58.714051	 22.648165	 6.812401	 5.176052 
0.267	 58.711423	 22.647087	 6.812764	 5.176109 
0.268	 58.708719	 22.645977	 6.813137	 5.176168 
0.269	 58.705921	 22.644830	 6.813523	 5.176228 
0.270	 58.703011	 22.643636	 6.813924	 5.176291 
0.271	 58.699970	 22.642389	 6.814343	 5.176357 
