#T[Ga]	 a[RE]		 obliq_E[deg]	 obliq_M[deg]	  inc_M[deg]  Dec[deg] 
0.139	 59.342842	 22.909979	 6.727780	 5.162256	 1.565525	 
0.140	 59.337542	 22.907740	 6.728474	 5.162371	 1.566103	 
0.141	 59.332213	 22.905489	 6.729171	 5.162487	 1.566684	 
0.142	 59.326849	 22.903224	 6.729873	 5.162603	 1.567270	 
0.143	 59.321448	 22.900943	 6.730580	 5.162720	 1.567860	 
0.144	 59.316005	 22.898646	 6.731293	 5.162838	 1.568455	 
0.145	 59.310518	 22.896330	 6.732012	 5.162957	 1.569056	 
0.146	 59.304988	 22.893997	 6.732737	 5.163077	 1.569661	 
0.147	 59.299413	 22.891646	 6.733469	 5.163198	 1.570271	 
0.148	 59.293795	 22.889277	 6.734206	 5.163319	 1.570887	 
0.149	 59.288136	 22.886892	 6.734949	 5.163442	 1.571507	 
0.150	 59.282439	 22.884491	 6.735698	 5.163566	 1.572132	 
0.151	 59.276709	 22.882077	 6.736451	 5.163690	 1.572761	 
0.152	 59.270949	 22.879651	 6.737209	 5.163815	 1.573394	 
0.153	 59.265166	 22.877216	 6.737970	 5.163941	 1.574029	 
0.154	 59.259364	 22.874773	 6.738734	 5.164067	 1.574667	 
0.155	 59.253549	 22.872326	 6.739501	 5.164194	 1.575307	 
0.156	 59.247727	 22.869876	 6.740268	 5.164321	 1.575948	 
0.157	 59.241902	 22.867426	 6.741037	 5.164448	 1.576589	 
0.158	 59.236080	 22.864978	 6.741806	 5.164574	 1.577231	 
0.159	 59.230266	 22.862534	 6.742574	 5.164701	 1.577872	 
0.160	 59.224464	 22.860096	 6.743341	 5.164828	 1.578513	 
0.161	 59.218678	 22.857665	 6.744106	 5.164954	 1.579152	 
0.162	 59.212911	 22.855242	 6.744869	 5.165080	 1.579789	 
0.163	 59.207166	 22.852830	 6.745630	 5.165206	 1.580424	 
0.164	 59.201445	 22.850428	 6.746388	 5.165331	 1.581057	 
0.165	 59.195750	 22.848038	 6.747143	 5.165455	 1.581687	 
0.166	 59.190081	 22.845659	 6.747894	 5.165579	 1.582315	 
0.167	 59.184438	 22.843292	 6.748643	 5.165703	 1.582941	 
0.168	 59.178821	 22.840937	 6.749389	 5.165825	 1.583563	 
0.169	 59.173228	 22.838592	 6.750132	 5.165948	 1.584184	 
0.170	 59.167659	 22.836257	 6.750872	 5.166070	 1.584802	 
0.171	 59.162110	 22.833932	 6.751609	 5.166191	 1.585418	 
0.172	 59.156580	 22.831616	 6.752345	 5.166312	 1.586033	 
0.173	 59.151066	 22.829307	 6.753078	 5.166432	 1.586646	 
0.174	 59.145565	 22.827003	 6.753811	 5.166553	 1.587258	 
0.175	 59.140073	 22.824704	 6.754542	 5.166673	 1.587869	 
0.176	 59.134587	 22.822408	 6.755273	 5.166793	 1.588480	 
0.177	 59.129103	 22.820114	 6.756004	 5.166912	 1.589091	 
0.178	 59.123617	 22.817819	 6.756735	 5.167032	 1.589703	 
0.179	 59.118126	 22.815523	 6.757468	 5.167152	 1.590315	 
0.180	 59.112625	 22.813224	 6.758202	 5.167272	 1.590929	 
0.181	 59.107112	 22.810920	 6.758938	 5.167393	 1.591545	 
0.182	 59.101584	 22.808609	 6.759676	 5.167513	 1.592162	 
0.183	 59.096036	 22.806292	 6.760417	 5.167634	 1.592783	 
0.184	 59.090467	 22.803966	 6.761161	 5.167756	 1.593405	 
0.185	 59.084873	 22.801631	 6.761909	 5.167878	 1.594032	 
0.186	 59.079254	 22.799285	 6.762661	 5.168001	 1.594661	 
0.187	 59.073608	 22.796929	 6.763417	 5.168124	 1.595293	 
0.188	 59.067932	 22.794562	 6.764177	 5.168248	 1.595929	 
0.189	 59.062228	 22.792182	 6.764941	 5.168372	 1.596569	 
0.190	 59.056494	 22.789791	 6.765710	 5.168497	 1.597213	 
0.191	 59.050730	 22.787389	 6.766483	 5.168623	 1.597860	 
0.192	 59.044937	 22.784975	 6.767260	 5.168749	 1.598511	 
0.193	 59.039117	 22.782550	 6.768042	 5.168877	 1.599165	 
0.194	 59.033270	 22.780115	 6.768827	 5.169004	 1.599823	 
0.195	 59.027399	 22.777670	 6.769616	 5.169132	 1.600484	 
0.196	 59.021506	 22.775217	 6.770409	 5.169261	 1.601148	 
0.197	 59.015592	 22.772756	 6.771205	 5.169391	 1.601814	 
0.198	 59.009662	 22.770289	 6.772003	 5.169520	 1.602483	 
0.199	 59.003717	 22.767816	 6.772804	 5.169650	 1.603154	 
0.200	 58.997760	 22.765339	 6.773607	 5.169781	 1.603826	 
0.201	 58.991795	 22.762860	 6.774411	 5.169911	 1.604500	 
0.202	 58.985823	 22.760378	 6.775217	 5.170042	 1.605175	 
0.203	 58.979848	 22.757896	 6.776024	 5.170173	 1.605851	 
0.204	 58.973873	 22.755414	 6.776831	 5.170304	 1.606527	 
0.205	 58.967900	 22.752934	 6.777639	 5.170435	 1.607204	 
0.206	 58.961932	 22.750456	 6.778446	 5.170566	 1.607880	 
0.207	 58.955971	 22.747982	 6.779253	 5.170696	 1.608556	 
0.208	 58.950021	 22.745514	 6.780058	 5.170827	 1.609231	 
0.209	 58.944084	 22.743051	 6.780863	 5.170957	 1.609905	 
0.210	 58.938163	 22.740596	 6.781665	 5.171087	 1.610578	 
0.211	 58.932260	 22.738149	 6.782466	 5.171217	 1.611249	 
0.212	 58.926379	 22.735712	 6.783264	 5.171346	 1.611918	 
0.213	 58.920521	 22.733285	 6.784060	 5.171475	 1.612585	 
0.214	 58.914689	 22.730870	 6.784852	 5.171603	 1.613249	 
0.215	 58.908887	 22.728467	 6.785641	 5.171731	 1.613910	 
0.216	 58.903118	 22.726079	 6.786426	 5.171858	 1.614568	 
0.217	 58.897384	 22.723705	 6.787206	 5.171984	 1.615222	 
0.218	 58.891688	 22.721349	 6.787982	 5.172110	 1.615872	 
0.219	 58.886035	 22.719011	 6.788753	 5.172234	 1.616518	 
0.220	 58.880428	 22.716692	 6.789517	 5.172358	 1.617159	 
0.221	 58.874871	 22.714395	 6.790275	 5.172481	 1.617795	 
0.222	 58.869368	 22.712120	 6.791026	 5.172602	 1.618424	 
0.223	 58.863923	 22.709870	 6.791770	 5.172722	 1.619048	 
0.224	 58.858541	 22.707647	 6.792506	 5.172841	 1.619664	 
0.225	 58.853226	 22.705452	 6.793232	 5.172959	 1.620274	 
0.226	 58.847983	 22.703287	 6.793950	 5.173075	 1.620875	 
0.227	 58.842817	 22.701154	 6.794657	 5.173189	 1.621468	 
0.228	 58.837734	 22.699057	 6.795353	 5.173302	 1.622052	 
0.229	 58.832739	 22.696996	 6.796038	 5.173413	 1.622625	 
0.230	 58.827837	 22.694973	 6.796710	 5.173521	 1.623189	 
0.231	 58.823033	 22.692992	 6.797370	 5.173628	 1.623742	 
0.232	 58.818333	 22.691054	 6.798015	 5.173733	 1.624282	 
0.233	 58.813741	 22.689161	 6.798646	 5.173835	 1.624811	 
0.234	 58.809261	 22.687315	 6.799262	 5.173934	 1.625327	 
0.235	 58.804898	 22.685517	 6.799862	 5.174032	 1.625830	 
0.236	 58.800655	 22.683769	 6.800446	 5.174126	 1.626319	 
0.237	 58.796534	 22.682072	 6.801013	 5.174218	 1.626795	 
0.238	 58.792539	 22.680426	 6.801563	 5.174308	 1.627256	 
0.239	 58.788670	 22.678833	 6.802097	 5.174394	 1.627703	 
0.240	 58.784927	 22.677292	 6.802613	 5.174478	 1.628135	 
0.241	 58.781310	 22.675804	 6.803112	 5.174559	 1.628553	 
0.242	 58.777816	 22.674366	 6.803594	 5.174637	 1.628957	 
0.243	 58.774443	 22.672978	 6.804060	 5.174713	 1.629347	 
0.244	 58.771186	 22.671638	 6.804509	 5.174786	 1.629724	 
0.245	 58.768040	 22.670344	 6.804944	 5.174856	 1.630088	 
0.246	 58.765000	 22.669093	 6.805364	 5.174924	 1.630440	 
0.247	 58.762058	 22.667884	 6.805771	 5.174990	 1.630780	 
0.248	 58.759208	 22.666712	 6.806164	 5.175054	 1.631111	 
0.249	 58.756440	 22.665574	 6.806547	 5.175116	 1.631431	 
0.250	 58.753747	 22.664467	 6.806919	 5.175176	 1.631743	 
0.251	 58.751118	 22.663386	 6.807282	 5.175234	 1.632048	 
0.252	 58.748543	 22.662328	 6.807638	 5.175292	 1.632346	 
0.253	 58.746014	 22.661289	 6.807988	 5.175348	 1.632640	 
0.254	 58.743521	 22.660264	 6.808332	 5.175403	 1.632929	 
0.255	 58.741056	 22.659252	 6.808672	 5.175458	 1.633214	 
0.256	 58.738613	 22.658248	 6.809010	 5.175512	 1.633498	 
0.257	 58.736183	 22.657250	 6.809345	 5.175566	 1.633780	 
0.258	 58.733763	 22.656256	 6.809680	 5.175619	 1.634061	 
0.259	 58.731347	 22.655264	 6.810013	 5.175672	 1.634341	 
0.260	 58.728929	 22.654271	 6.810347	 5.175726	 1.634622	 
0.261	 58.726506	 22.653276	 6.810682	 5.175779	 1.634903	 
0.262	 58.724070	 22.652276	 6.811018	 5.175832	 1.635186	 
